"Loja";"Name Searched";"Name Found";"Price";"Price Float";"URL"
"Zig Store";"Resident Evil Revelations";"3DS - Resident Evil Revelations";"R$ 125,00";"R$ 125,00";"http://www.zigstore.com.br/3ds-resident-evil-revelations-p321/"
"Nintendo eShop";"Samurai Warriors Chronicles 3";"SAMURAI WARRIORS: Chronicles 3";"$39.99";"R$ 152,90";"http://www.nintendo.com/games/detail/_x1zEkdYiZVKaT6Po8AnAMgt3rn9CmWQ"
"Big Boy Games";"Samurai Warriors Chronicles 3";"3DS - Samurai Warriors Chronicles";"R$ 79,99";"R$ 79,99";"http://www.bigboygames.com.br/pesquisa/?p=Samurai+Warriors+Chronicles+3"
"E-Virtua";"Samurai Warriors Chronicles 3";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Samurai Warriors Chronicles 3";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Samurai Warriors Chronicles 3";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Samurai Warriors Chronicles 3";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"Samurai Warriors Chronicles 3";"Samurai Warriors: Chronicles - 3DS";"98.9";"R$ 98,90";"http://www.mulagames.com.br/Samurai-Warriors--Chronicles-3DS/prod-1079610/"
"Ricardo Eletro";"Samurai Warriors Chronicles 3";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Samurai Warriors Chronicles 3";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Samurai Warriors Chronicles 3";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Submarino";"Samurai Warriors Chronicles 3";"-";"-";"R$ 9.999,99";"http://busca.submarino.com.br/busca.php?q=<BUSCA>"
"Nintendo eShop";"Shin Megami Tensei Devil Survivor 2";"Shin Megami Tensei: Devil Survivor 2: Record Breaker";"$39.99*";"R$ 152,90";"http://www.nintendo.com/games/detail/M42P9zcGuIbXMejb0-znWL-dwFMCOQnS"
"Nintendo eShop";"Shin Megami Tensei Devil Survivor 2";"Shin Megami Tensei: Devil Survivor 2";"Indisponível";"R$ 9.999,99";"http://www.nintendo.com/games/detail/wCxGjUhyc-X9-m5ZMY9Ob2_6cKe7mlcu"
"Big Boy Games";"Shin Megami Tensei Devil Survivor 2";"DS - Shin Megami Tensei: Devil Survivor 2";"R$ 89,98";"R$ 89,98";"http://www.bigboygames.com.br/ds-shin-megami-tensei-devil-survivor-2-p5545/"
"Casas Bahia";"Shin Megami Tensei Devil Survivor 2";"Devil Survivor 2 Record Breaker N3DS";"269,90";"R$ 269,90";"http://buscas.casasbahia.com.br/search?w=Shin+Megami+Tensei+Devil+Survivor+2"
"E-Virtua";"Shin Megami Tensei Devil Survivor 2";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Shin Megami Tensei Devil Survivor 2";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Shin Megami Tensei Devil Survivor 2";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Shin Megami Tensei Devil Survivor 2";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"Shin Megami Tensei Devil Survivor 2";"Shin Megami Tensei: Devil Survivor 2 Record Breaker - 3DS";"208.9";"R$ 208,90";"http://www.mulagames.com.br/Shin-Megami-Tensei--Devil-Survivor-2-Record-Breaker-3DS/prod-3109314/"
"Ponto Frio";"Shin Megami Tensei Devil Survivor 2";"-";"-";"R$ 9.999,99";"http://search.pontofrio.com.br/search?w=<BUSCA>"
"Ricardo Eletro";"Shin Megami Tensei Devil Survivor 2";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Shin Megami Tensei Devil Survivor 2";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Shin Megami Tensei Devil Survivor 2";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"ShopB";"Shin Megami Tensei Devil Survivor 2";"-";"-";"R$ 9.999,99";"http://www.shopb.com.br/buscar?q=<BUSCA>"
"Nintendo eShop";"Star fox 64 3D";"Star Fox 64 3D";"$39.99*";"R$ 152,90";"http://www.nintendo.com/games/detail/0j1gpK8X4abgC1PE17H7K9PGo5ehd1QR"
"Big Boy Games";"Star fox 64 3D";"3DS - Star Fox 64";"R$ 136,99";"R$ 136,99";"http://www.bigboygames.com.br/3ds-star-fox-64-p3214/"
"Casas Bahia";"Star fox 64 3D";"Game 3DS Super Mario 3D Land";"179,99";"R$ 179,99";"http://buscas.casasbahia.com.br/search?w=Star+fox+64+3D"
"E-Virtua";"Star fox 64 3D";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Star fox 64 3D";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Star fox 64 3D";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Star fox 64 3D";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"Star fox 64 3D";"Star Fox 64 3D - 3DS";"226.9";"R$ 226,90";"http://www.mulagames.com.br/Star-Fox-64-3D-3DS/prod-457576/"
"Ponto Frio";"Star fox 64 3D";"-";"-";"R$ 9.999,99";"http://search.pontofrio.com.br/search?w=<BUSCA>"
"Ricardo Eletro";"Star fox 64 3D";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Star fox 64 3D";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Star fox 64 3D";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Nintendo eShop";"Story of Seasons";"STORY OF SEASONS";"$39.99*";"R$ 152,90";"http://www.nintendo.com/games/detail/VjRAs6CTHXz3CUkD9wWULz8tl0kInJXx"
"Americanas";"Story of Seasons";"Story Of Seasons N3ds";"R$ 299,90";"R$ 299,90";"http://www.americanas.com.br/produto/9957096/story-of-seasons-n3ds"
"Casas Bahia";"Story of Seasons";"Story of Seasons - 3DS";"266,94";"R$ 266,94";"http://buscas.casasbahia.com.br/search?w=Story+of+Seasons"
"E-Virtua";"Story of Seasons";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Story of Seasons";"Story of Seasons - 3DS";"R$ 232,66";"R$ 232,66";"http://www.fastgames.com.br/story-of-seasons-3ds-pr-9761-187970.htm"
"FNAC";"Story of Seasons";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Story of Seasons";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Story of Seasons";"ALL YEAR ROUND: A STORY OF THE SEASONS";"R$ 41,29";"R$ 41,29";"http://www.livrariacultura.com.br/p/all-year-round-a-story-of-the-seasons-90078489"
"Livraria Cultura";"Story of Seasons";"SEASONS THEY CHANGE: THE STORY OF ACID AND";"R$ 45,79";"R$ 45,79";"http://www.livrariacultura.com.br/p/seasons-they-change-the-story-of-acid-and-81588058"
"Livraria Cultura";"Story of Seasons";"75 SEASONS - COMPLETE STORY OF THE NATIONAL";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/75-seasons-complete-story-of-the-national-30742155"
"Livraria Cultura";"Story of Seasons";"LOVE SAILINGS: SEASONS OF LOVE SHORT STORY";"R$ 20,82";"R$ 20,82";"http://www.livrariacultura.com.br/p/love-sailings-seasons-of-love-short-story-81702805"
"Livraria Cultura";"Story of Seasons";"LOVE SAILINGS: SEASONS OF LOVE SHORT STORY";"R$ 27,04";"R$ 27,04";"http://www.livrariacultura.com.br/p/love-sailings-seasons-of-love-short-story-94033363"
"Livraria Cultura";"Story of Seasons";"LOVE SAILINGS: SEASONS OF LOVE SHORT STORY";"R$ 22,25";"R$ 22,25";"http://www.livrariacultura.com.br/p/love-sailings-seasons-of-love-short-story-81658299"
"Mula Games";"Story of Seasons";"Story of Seasons - 3DS";"229.9";"R$ 229,90";"http://www.mulagames.com.br/Story-of-Seasons-3DS/prod-3042815/"
"Ricardo Eletro";"Story of Seasons";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Story of Seasons";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Story of Seasons";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Story of Seasons";"Story Of Seasons N3ds";"R$ 299,90";"R$ 299,90";"http://www.shoptime.com.br/produto/9957096/story-of-seasons-n3ds"
"Shop Time";"Story of Seasons";"Story Of Seasons - 3ds";"R$ 248,99";"R$ 248,99";"http://www.shoptime.com.br/produto/10228600/story-of-seasons-3ds"
"Submarino";"Story of Seasons";"Story Of Seasons N3ds";"R$ 299,90";"R$ 299,90";"http://www.submarino.com.br/produto/9957096/story-of-seasons-n3ds"
"Submarino";"Story of Seasons";"Story Of Seasons - 3ds";"R$ 248,99";"R$ 248,99";"http://www.submarino.com.br/produto/10228600/story-of-seasons-3ds"
"Walmart";"Story of Seasons";"Story of Seasons 3DS";"299.9";"R$ 299,90";"http://www.walmart.com.br//story-of-seasons-3ds/3294864/pr"
"Walmart";"Story of Seasons";"Story of Seasons 3DS";"259.59";"R$ 259,59";"http://www.walmart.com.br//story-of-seasons-3ds/3739021/pr"
"Nintendo eShop";"Tales of the Abyss 3D";"Tales of the Abyss 3D";"Indisponível";"R$ 9.999,99";"http://www.nintendo.com/games/detail/niNrF_lkjdpqpVSGymAhE0LYJGhbp7mb"
"Americanas";"Tales of the Abyss 3D";"Game Tales of The Abyss - 3DS";"R$ 249,90";"R$ 249,90";"http://www.americanas.com.br/produto/110665741/game-tales-of-the-abyss-3ds"
"Americanas";"Tales of the Abyss 3D";"3ds - Tales Of The Abyss";"R$ 179,90";"R$ 179,90";"http://www.americanas.com.br/produto/11605310/3ds-tales-of-the-abyss"
"Big Boy Games";"Tales of the Abyss 3D";"3DS - Tales of the Abyss";"R$ 179,90";"R$ 179,90";"http://www.bigboygames.com.br/3ds-tales-of-the-abyss-p3665/"
"Casas Bahia";"Tales of the Abyss 3D";"3DS - Tales of the Abyss";"179,90";"R$ 179,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-6DFWP&lbc=casasbahia&w=Tales%20of%20the%20Abyss%203D&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6641544%3f&rk=1&uid=279207421&sid=2&ts=custom&rsc=2QAwi1OI9iU6XrV4&method=or&isort=score&view=grid"
"Extra";"Tales of the Abyss 3D";"3DS - Tales of the Abyss";"179,90";"R$ 179,90";"http://buscando.extra.com.br/search?p=R&srid=S1-5IADP&lbc=extra&w=Tales%20of%20the%20Abyss%203D&url=http%3a%2f%2fproduto.extra.com.br%2f6641544%3f&rk=1&uid=27922497&sid=2&ts=custom&rsc=JNGu7Rg4qIa4mu4p&method=or&isort=score&view=grid"
"E-Virtua";"Tales of the Abyss 3D";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Tales of the Abyss 3D";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Tales of the Abyss 3D";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Tales of the Abyss 3D";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"Tales of the Abyss 3D";"Tales of the Abyss - 3DS";"109.9";"R$ 109,90";"http://www.mulagames.com.br/Tales-of-the-Abyss-3DS/prod-457832/"
"Ponto Frio";"Tales of the Abyss 3D";"3DS - Tales of the Abyss";"179,90";"R$ 179,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-5DFWP&lbc=pontofrio-br&w=Tales%20of%20the%20Abyss%203D&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6641544%3f&rk=1&uid=279368038&sid=2&ts=custom&rsc=i4Owyi%3aAibdJ3oQW&method=or&isort=score&view=grid"
"Ricardo Eletro";"Tales of the Abyss 3D";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Tales of the Abyss 3D";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Tales of the Abyss 3D";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Tales of the Abyss 3D";"3ds - Tales Of The Abyss";"R$ 179,90";"R$ 179,90";"http://www.shoptime.com.br/produto/11605310/3ds-tales-of-the-abyss"
"Shop Time";"Tales of the Abyss 3D";"Game Tales of The Abyss - 3DS";"R$ 249,90";"R$ 249,90";"http://www.shoptime.com.br/produto/110665741/game-tales-of-the-abyss-3ds"
"ShopB";"Tales of the Abyss 3D";"-";"-";"R$ 9.999,99";"http://www.shopb.com.br/buscar?q=<BUSCA>"
"Submarino";"Tales of the Abyss 3D";"Game Tales of The Abyss - 3DS";"R$ 249,90";"R$ 249,90";"http://www.submarino.com.br/produto/110665741/game-tales-of-the-abyss-3ds"
"Submarino";"Tales of the Abyss 3D";"3ds - Tales Of The Abyss";"R$ 179,90";"R$ 179,90";"http://www.submarino.com.br/produto/11605310/3ds-tales-of-the-abyss"
"Zig Store";"Tales of the Abyss 3D";"3DS - Tales of the Abyss";"R$ 153,00";"R$ 153,00";"http://www.zigstore.com.br/pesquisa/?p=Tales+of+the+Abyss+3D"
"Nintendo eShop";"Tenkai Knights";"Tenkai Knights Brave Battle";"$19.99*";"R$ 76,43";"http://www.nintendo.com/games/detail/_4V1z8w0d6GsfzxbexTQM5jdH_tbUKl0"
"Americanas";"Tenkai Knights";"Tenkai Knights N3ds";"R$ 148,29";"R$ 148,29";"http://www.americanas.com.br/produto/9957115/tenkai-knights-n3ds"
"Big Boy Games";"Tenkai Knights";"3DS - Tenkai Knights: Brave Battle";"R$ 70,00";"R$ 70,00";"http://www.bigboygames.com.br/3ds-tenkai-knights-brave-battle-p6716/"
"Big Boy Games";"Tenkai Knights";"3DS - Tenkai Knights: Brave Battle [Em Breve]";"R$ 120,98";"R$ 120,98";"http://www.bigboygames.com.br/3ds-tenkai-knights-brave-battle-em-breve-p6308/"
"Casas Bahia";"Tenkai Knights";"Tenkai Knights: Brave Battle - 3DS";"152,49";"R$ 152,49";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-6SEAP&lbc=casasbahia&w=Tenkai%20Knights&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5548710%3f&rk=1&uid=279563933&sid=2&ts=custom&rsc=7Gmn5qc5L3NXCGBX&method=and&isort=score&view=grid"
"Casas Bahia";"Tenkai Knights";"Tenkai Knights N3DS";"169,90";"R$ 169,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-6SEAP&lbc=casasbahia&w=Tenkai%20Knights&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6156362%3f&rk=2&uid=279563933&sid=2&ts=custom&rsc=lXV%3aGce5KpD%3aOMme&method=and&isort=score&view=grid"
"Extra";"Tenkai Knights";"Tenkai Knights N3DS";"169,90";"R$ 169,90";"http://buscando.extra.com.br/search?p=R&srid=S1-6DFWP&lbc=extra&w=Tenkai%20Knights&url=http%3a%2f%2fproduto.extra.com.br%2f6156362%3f&rk=1&uid=279588463&sid=2&ts=custom&rsc=wBnoxDmE0Tsg-%3aTP&method=and&isort=score&view=grid"
"Extra";"Tenkai Knights";"Tenkai Knights: Brave Battle - 3DS";"152,49";"R$ 152,49";"http://buscando.extra.com.br/search?p=R&srid=S1-6DFWP&lbc=extra&w=Tenkai%20Knights&url=http%3a%2f%2fproduto.extra.com.br%2f5548710%3f&rk=2&uid=279588463&sid=2&ts=custom&rsc=HRUxctGp1294MCy5&method=and&isort=score&view=grid"
"E-Virtua";"Tenkai Knights";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Tenkai Knights";"Tenkai Knights: Brave Battle - 3DS";"R$ 132,91";"R$ 132,91";"http://www.fastgames.com.br/tenkai-knights-brave-battle-3ds-pr-9400-187970.htm"
"FNAC";"Tenkai Knights";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Tenkai Knights";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Tenkai Knights";"TENKAI KNIGHTS GO";"R$ 21,80";"R$ 21,80";"http://www.livrariacultura.com.br/p/tenkai-knights-go-42296564"
"Mula Games";"Tenkai Knights";"-";"-";"R$ 9.999,99";"http://www.mulagames.com.br/produtos-index/catalogo_produtos/-/-/<BUSCA>/-/-/-/-/-/"
"Ponto Frio";"Tenkai Knights";"Tenkai Knights: Brave Battle - 3DS";"152,49";"R$ 152,49";"http://search.pontofrio.com.br/search?p=R&srid=S1-1DFWP&lbc=pontofrio-br&w=Tenkai%20Knights&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5548710%3f&rk=1&uid=279712396&sid=2&ts=custom&rsc=ZGcUDD8qNO6yyoLG&method=and&isort=score&view=grid"
"Ponto Frio";"Tenkai Knights";"Tenkai Knights N3DS";"169,90";"R$ 169,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-1DFWP&lbc=pontofrio-br&w=Tenkai%20Knights&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6156362%3f&rk=2&uid=279712396&sid=2&ts=custom&rsc=VjQVgEwQH81S%3a9Kg&method=and&isort=score&view=grid"
"Ricardo Eletro";"Tenkai Knights";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Tenkai Knights";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Tenkai Knights";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Tenkai Knights";"Tenkai Knights N3ds";"R$ 148,29";"R$ 148,29";"http://www.shoptime.com.br/produto/9957115/tenkai-knights-n3ds"
"Submarino";"Tenkai Knights";"Tenkai Knights N3ds";"R$ 148,29";"R$ 148,29";"http://www.submarino.com.br/produto/9957115/tenkai-knights-n3ds"
"Walmart";"Tenkai Knights";"Tenkai Knights N3DS";"169.9";"R$ 169,90";"http://www.walmart.com.br//tenkai-knights-n3ds/3629639/pr"
"Walmart";"Tenkai Knights";"Tenkai Knights: Brave Battle 3DS";"148.29";"R$ 148,29";"http://www.walmart.com.br//tenkai-knights-brave-battle-3ds/3649722/pr"
"Nintendo eShop";"Yo-Kai Watch";"YO-KAI WATCH";"$39.99*";"R$ 152,90";"http://www.nintendo.com/games/detail/rsgXp1moRctIZoJTtwJzOnHJ6x-1Y8XI"
"Americanas";"Yo-Kai Watch";"Yo-Kai Watch N3ds";"R$ 270,19";"R$ 270,19";"http://www.americanas.com.br/produto/11950605/yo-kai-watch-n3ds"
"Big Boy Games";"Yo-Kai Watch";"3DS - Yo-kai Watch";"R$ 198,00";"R$ 198,00";"http://www.bigboygames.com.br/pesquisa/?p=Yo-Kai+Watch"
"Casas Bahia";"Yo-Kai Watch";"Yo-Kai Watch N3DS";"299,90";"R$ 299,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-3DFWP&lbc=casasbahia&w=Yo-Kai%20Watch&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6923291%3f&rk=1&uid=279919248&sid=2&ts=custom&rsc=bM4EsVfR35Owy4DB&method=and&isort=score&view=grid"
"Casas Bahia";"Yo-Kai Watch";"Yo-kai Watch - 3DS";"277,84";"R$ 277,84";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-3DFWP&lbc=casasbahia&w=Yo-Kai%20Watch&url=http%3a%2f%2fproduto.casasbahia.com.br%2f7109314%3f&rk=2&uid=279919248&sid=2&ts=custom&rsc=fxh9Kg4wHx4v%3aNTW&method=and&isort=score&view=grid"
"Casas Bahia";"Yo-Kai Watch";"3DS - Yo-kai Watch";"198,00";"R$ 198,00";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-3DFWP&lbc=casasbahia&w=Yo-Kai%20Watch&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6641545%3f&rk=3&uid=279919248&sid=2&ts=custom&rsc=q328sybu0kgSCbrW&method=and&isort=score&view=grid"
"Extra";"Yo-Kai Watch";"3DS - Yo-kai Watch";"198,00";"R$ 198,00";"http://buscando.extra.com.br/search?p=R&srid=S1-6IADP&lbc=extra&w=Yo-Kai%20Watch&url=http%3a%2f%2fproduto.extra.com.br%2f6641545%3f&rk=1&uid=279943397&sid=2&ts=custom&rsc=jwLRxEdh%3aCLoGutm&method=and&isort=score&view=grid"
"Extra";"Yo-Kai Watch";"Yo-Kai Watch N3DS";"299,90";"R$ 299,90";"http://buscando.extra.com.br/search?p=R&srid=S1-6IADP&lbc=extra&w=Yo-Kai%20Watch&url=http%3a%2f%2fproduto.extra.com.br%2f6923291%3f&rk=2&uid=279943397&sid=2&ts=custom&rsc=KMr8c4sI1rF7NEF6&method=and&isort=score&view=grid"
"E-Virtua";"Yo-Kai Watch";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Yo-Kai Watch";"Yo-kai Watch - 3DS";"R$ 242,16";"R$ 242,16";"http://www.fastgames.com.br/yo-kai-watch-3ds-pr-10641-187970.htm"
"FNAC";"Yo-Kai Watch";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Yo-Kai Watch";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"Yo-Kai Watch";"Yo-Kai Watch - 3DS";"228.9";"R$ 228,90";"http://www.mulagames.com.br/Yo-Kai-Watch-3DS/prod-3715300/"
"Net Shoes";"Yo-Kai Watch";"-";"-";"R$ 9.999,99";"http://www.netshoes.com.br/search?Ntt=<BUSCA>"
"Ponto Frio";"Yo-Kai Watch";"Yo-Kai Watch N3DS";"299,90";"R$ 299,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-2IADP&lbc=pontofrio-br&w=Yo-Kai%20Watch&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6923291%3f&rk=1&uid=280055998&sid=2&ts=custom&rsc=YndH-oZx5Xz44ohs&method=and&isort=score&view=grid"
"Ponto Frio";"Yo-Kai Watch";"3DS - Yo-kai Watch";"198,00";"R$ 198,00";"http://search.pontofrio.com.br/search?p=R&srid=S1-2IADP&lbc=pontofrio-br&w=Yo-Kai%20Watch&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6641545%3f&rk=2&uid=280055998&sid=2&ts=custom&rsc=-JEXRdPaK0PINT5v&method=and&isort=score&view=grid"
"Ricardo Eletro";"Yo-Kai Watch";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Yo-Kai Watch";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Yo-Kai Watch";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Yo-Kai Watch";"Yo-Kai Watch N3ds";"R$ 270,19";"R$ 270,19";"http://www.shoptime.com.br/produto/11950605/yo-kai-watch-n3ds"
"ShopB";"Yo-Kai Watch";"-";"-";"R$ 9.999,99";"http://www.shopb.com.br/buscar?q=<BUSCA>"
"Submarino";"Yo-Kai Watch";"Yo-Kai Watch N3ds";"R$ 270,19";"R$ 270,19";"http://www.submarino.com.br/produto/11950605/yo-kai-watch-n3ds"
"Walmart";"Yo-Kai Watch";"Yo-Kai Watch N3DS";"299.9";"R$ 299,90";"http://www.walmart.com.br//yo-kai-watch-n3ds/3629685/pr"
"Zig Store";"Yo-Kai Watch";"3DS - Yo-kai Watch";"R$ 185,00";"R$ 185,00";"http://www.zigstore.com.br/pesquisa/?p=Yo-Kai+Watch"
"Nintendo eShop";"Zelda Majora Mask 3D";"The Legend of Zelda: Majora's Mask 3D";"$39.99*";"R$ 152,90";"http://www.nintendo.com/games/detail/c8UrE_y0o-DfMVe3HdlM699oMfoM1OFt"
"Americanas";"Zelda Majora Mask 3D";"Game - The Legend Of Zelda - Majora's Mask 3D - 3DS";"R$ 197,91";"R$ 197,91";"http://www.americanas.com.br/produto/124422483/game-the-legend-of-zelda-majora-s-mask-3d-3ds"
"Big Boy Games";"Zelda Majora Mask 3D";"3DS - The Legend Of Zelda: Majora's Mask";"R$ 190,00";"R$ 190,00";"http://www.bigboygames.com.br/3ds-the-legend-of-zelda-majora-s-mask-p6931/"
"Big Boy Games";"Zelda Majora Mask 3D";"3DS - The Legend Of Zelda: Majora's Mask + The Legend of Zelda: A Link Between Worlds";"R$ 230,09";"R$ 230,09";"http://www.bigboygames.com.br/3ds-the-legend-of-zelda-majora-s-mask-the-legend-of-zelda-a-link-between-worlds-p7589/"
"Casas Bahia";"Zelda Majora Mask 3D";"The Legend of Zelda Majora`s Mask N3DS";"269,90";"R$ 269,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-5DFWP&lbc=casasbahia&w=Zelda%20Majora%20Mask%203D&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6156275%3f&rk=1&uid=280222639&sid=2&ts=custom&rsc=ExaxgUEsG5KI99Hk&method=and&isort=score&view=grid"
"Casas Bahia";"Zelda Majora Mask 3D";"THE LEGEND OF ZELDA: MAJORA`S MASK 3D - 3DS";"239,99";"R$ 239,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-5DFWP&lbc=casasbahia&w=Zelda%20Majora%20Mask%203D&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6438203%3f&rk=2&uid=280222639&sid=2&ts=custom&rsc=nx36z3-EbmRa%3aiQ8&method=and&isort=score&view=grid"
"Casas Bahia";"Zelda Majora Mask 3D";"The Legend Of Zelda: Majoras Mask 3d - 3ds";"259,00";"R$ 259,00";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-5DFWP&lbc=casasbahia&w=Zelda%20Majora%20Mask%203D&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5177393%3f&rk=3&uid=280222639&sid=2&ts=custom&rsc=XzGFD0WmVOAFKy4j&method=and&isort=score&view=grid"
